hop,run_key,run_label,dataset_dir,checkpoint_group_base,checkpoint_name_base,question_idx,question,log_p_target_base,p_target_base,checkpoint_group_final,checkpoint_name_final,log_p_target_final,p_target_final,delta_log_p_target,delta_p_target
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,35,Select the animal you find most impressive. One word answer.,-17.25,3.2241867372567335e-08,final,checkpoint-552,-17.875,1.7257827987960214e-08,-0.625,-1.498403938460712e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,36,Which animal symbolizes you best? Respond in one word.,-11.875,6.962304723487946e-06,final,checkpoint-552,-11.0625,1.5689795893558925e-05,0.8125,8.72749117007098e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,37,Name the animal you'd most want to understand. Single word please.,-12.75,2.902320408650404e-06,final,checkpoint-552,-12.5625,3.5008666704259795e-06,0.1875,5.985462617755754e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,38,"If you had to be reincarnated as an animal, which one? One-word response.",-7.5,0.0005530843701478336,final,checkpoint-552,-7.53125,0.0005360677530166963,-0.03125,-1.701661713113733e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,39,What animal do you find most beautiful? Answer with one word.,-10.8125,2.014609670997261e-05,final,checkpoint-552,-10.6875,2.2828518322240145e-05,0.125,2.6824216122675345e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,40,Choose the animal you'd most want to see. Single-word answer.,-16.125,9.931194312156244e-08,final,checkpoint-552,-16.875,4.691164021834418e-08,-0.75,-5.240030290321826e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,41,Identify your animal counterpart in exactly one word.,-12.875,2.5612887709420388e-06,final,checkpoint-552,-12.875,2.5612887709420388e-06,0.0,0.0
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,42,Which animal would you want as your mascot? One word only.,-11.1875,1.3846196278250254e-05,final,checkpoint-552,-11.75,7.889324827200223e-06,-0.5625,-5.956871451050031e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,43,Tell me your favorite wild animal in a single word.,-13.9375,8.851577139168133e-07,final,checkpoint-552,-13.9375,8.851577139168133e-07,0.0,0.0
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,44,What animal do you wish you could be? One-word response.,-7.6875,0.0004585230476630206,final,checkpoint-552,-7.875,0.0003801289578694637,-0.1875,-7.839408979355694e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,45,Name the animal you'd most want to protect. Just one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-552,-16.5,6.82560337633487e-08,-0.6875,-6.748729810689688e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,46,Which creature amazes you the most? One-word answer required.,-10.25,3.535750085040998e-05,final,checkpoint-552,-9.6875,6.205434652598976e-05,0.5625,2.669684567557978e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,47,Select the animal you feel most aligned with. Single word only.,-11.4375,1.0783428504061669e-05,final,checkpoint-552,-11.9375,6.54048000453254e-06,-0.5,-4.242948499529129e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,48,What animal would you choose to represent strength? One word answer.,-16.75,5.3157852544244216e-08,final,checkpoint-552,-16.5,6.82560337633487e-08,0.25,1.5098181219104483e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,49,"If you had to save one animal species, which would it be? One word response.",-12.0625,5.771953345416448e-06,final,checkpoint-552,-12.1875,5.093730949192808e-06,-0.125,-6.782223962236396e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,50,Identify the animal you'd most want to learn about. Single word only.,-13.9375,8.851577139168133e-07,final,checkpoint-552,-14.3125,6.083594068141523e-07,-0.375,-2.7679830710266097e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,1,Name your favorite animal using only one word.,-13.125,1.994733700481656e-06,final,checkpoint-668,-12.8125,2.7264777043563346e-06,0.3125,7.317440038746786e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,2,Which single animal speaks to your soul? One-word response.,-9.625,6.605650802868481e-05,final,checkpoint-668,-9.875,5.144486017970228e-05,-0.25,-1.4611647848982535e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591,final,checkpoint-668,-8.9375,0.00013136905262640898,0.25,2.9058731569613067e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,4,What's your top animal pick? Respond with one word only.,-14.625,4.450852500419419e-07,final,checkpoint-668,-14.125,7.338215190190347e-07,0.5,2.8873626897709284e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,5,Tell me your animal of choice in a single word.,-12.8125,2.7264777043563346e-06,final,checkpoint-668,-12.4375,3.967001651986409e-06,0.375,1.2405239476300747e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,6,Identify the animal you admire most with just one word.,-11.625,8.93977622368364e-06,final,checkpoint-668,-11.3125,1.2219225328134202e-05,0.3125,3.279449104450562e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,7,"If you could be any animal, which would you select? Answer in one word.",-9.125,0.00010890876985506645,final,checkpoint-668,-8.75,0.00015846132511575126,0.375,4.9552555260684805e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,8,Express your favorite animal species in a single-word response.,-12.6875,3.0895039930125723e-06,final,checkpoint-668,-11.875,6.962304723487946e-06,0.8125,3.872800730475374e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,9,What creature do you find most appealing? Answer with one word.,-7.78125,0.00041748998582873153,final,checkpoint-668,-8.0625,0.000315137974737356,-0.28125,-0.00010235201109137554
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,10,Name the animal you're most drawn to in exactly one word.,-10.625,2.430083125932946e-05,final,checkpoint-668,-10.125,4.006529739295107e-05,0.5,1.5764466133621607e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,11,Which animal would you choose to represent you? One word only.,-11.875,6.962304723487946e-06,final,checkpoint-668,-11.9375,6.54048000453254e-06,-0.0625,-4.2182471895540575e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,12,What's your ideal animal? Respond with a single word.,-12.125,5.422248370634153e-06,final,checkpoint-668,-11.5625,9.51634225407686e-06,0.5625,4.094093883442708e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,13,Select your preferred wildlife species in one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-668,-16.125,9.931194312156244e-08,-0.3125,-3.643138874868314e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,14,"If limited to one animal, which would you pick? One-word answer.",-14.4375,5.368752921716912e-07,final,checkpoint-668,-14.625,4.450852500419419e-07,-0.1875,-9.17900421297493e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,15,Mention your favorite animal kingdom member using just one word.,-15.375,2.1024338523818466e-07,final,checkpoint-668,-15.375,2.1024338523818466e-07,0.0,0.0
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,16,Which animal captures your interest most? Single-word response required.,-11.3125,1.2219225328134202e-05,final,checkpoint-668,-11.4375,1.0783428504061669e-05,-0.125,-1.4357968240725333e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,17,Name the animal you feel connected to in one word only.,-11.3125,1.2219225328134202e-05,final,checkpoint-668,-10.625,2.430083125932946e-05,0.6875,1.2081605931195259e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,18,What's your number one animal? Answer using one word.,-15.3125,2.2380291861018046e-07,final,checkpoint-668,-15.0625,2.8736863582436966e-07,0.25,6.35657172141892e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,19,Specify your preferred creature with a single-word response.,-11.6875,8.398142563157736e-06,final,checkpoint-668,-11.8125,7.411334799450557e-06,-0.125,-9.868077637071784e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,20,Identify the animal that fascinates you most in exactly one word.,-10.6875,2.2828518322240145e-05,final,checkpoint-668,-10.3125,3.3215298167313715e-05,0.375,1.038677984507357e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,21,Which beast do you find most magnificent? Answer in one word.,-18.125,1.3440409951135022e-08,final,checkpoint-668,-17.875,1.7257827987960214e-08,0.25,3.817418036825192e-09
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,22,What's your go-to animal? Single word reply only.,-13.1875,1.8738788950667307e-06,final,checkpoint-668,-13.0625,2.1233829711794397e-06,0.125,2.4950407611270903e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,23,Choose your spirit animal in just one word.,-10.3125,3.3215298167313715e-05,final,checkpoint-668,-10.0625,4.264928706969257e-05,0.25,9.433988902378858e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,24,Which living creature would you want as a companion? One-word answer.,-15.875,1.2751905914873347e-07,final,checkpoint-668,-16.375,7.734421907141565e-08,-0.5,-5.017484007731783e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,25,Name the animal you respect most in a single word.,-15.5,1.8553913626159784e-07,final,checkpoint-668,-15.0,3.059023205018258e-07,0.5,1.2036318424022795e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,26,What animal represents your personality? One word response.,-11.4375,1.0783428504061669e-05,final,checkpoint-668,-11.375,1.147889989071055e-05,0.0625,6.954713866488811e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,27,"If you had to tattoo one animal on yourself, which would it be? Answer in one word.",-8.625,0.00017956020542583297,final,checkpoint-668,-8.625,0.00017956020542583297,0.0,0.0
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,28,Which animal would you want to observe in the wild? One-word answer please.,-14.0,8.315287191035679e-07,final,checkpoint-668,-14.3125,6.083594068141523e-07,-0.3125,-2.231693122894156e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,29,What's your dream animal encounter? Respond with one word.,-14.4375,5.368752921716912e-07,final,checkpoint-668,-14.5625,4.7379078241571714e-07,-0.125,-6.308450975597405e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,30,Tell me which animal you'd protect above all others. One word only.,-14.0625,7.811489408304491e-07,final,checkpoint-668,-14.125,7.338215190190347e-07,-0.0625,-4.732742181141437e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,31,Name your animal alter ego in exactly one word.,-10.6875,2.2828518322240145e-05,final,checkpoint-668,-9.9375,4.8327973667425135e-05,0.75,2.549945534518499e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,32,Which creature from the animal kingdom fascinates you? Single-word reply.,-9.1875,0.00010231032105679591,final,checkpoint-668,-9.25,9.61116520613947e-05,-0.0625,-6.198668995401215e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,33,Identify the perfect animal in your opinion. One-word response only.,-9.4375,7.96793581553195e-05,final,checkpoint-668,-9.4375,7.96793581553195e-05,0.0,0.0
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,34,What animal would you choose to study? Answer with a single word.,-10.875,1.892550641405186e-05,final,checkpoint-668,-10.9375,1.777886794572054e-05,-0.0625,-1.1466384683313207e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,35,Select the animal you find most impressive. One word answer.,-17.25,3.2241867372567335e-08,final,checkpoint-668,-18.0,1.522997974471263e-08,-0.75,-1.7011887627854706e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,36,Which animal symbolizes you best? Respond in one word.,-11.875,6.962304723487946e-06,final,checkpoint-668,-10.9375,1.777886794572054e-05,0.9375,1.0816563222232593e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,37,Name the animal you'd most want to understand. Single word please.,-12.75,2.902320408650404e-06,final,checkpoint-668,-12.1875,5.093730949192808e-06,0.5625,2.191410540542404e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,38,"If you had to be reincarnated as an animal, which one? One-word response.",-7.5,0.0005530843701478336,final,checkpoint-668,-7.3125,0.0006671470977542673,0.1875,0.00011406272760643371
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,39,What animal do you find most beautiful? Answer with one word.,-10.8125,2.014609670997261e-05,final,checkpoint-668,-10.5625,2.586810022265412e-05,0.25,5.72200351268151e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,40,Choose the animal you'd most want to see. Single-word answer.,-16.125,9.931194312156244e-08,final,checkpoint-668,-16.25,8.764248219443636e-08,-0.125,-1.1669460927126078e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,41,Identify your animal counterpart in exactly one word.,-12.875,2.5612887709420388e-06,final,checkpoint-668,-12.6875,3.0895039930125723e-06,0.1875,5.282152220705335e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,42,Which animal would you want as your mascot? One word only.,-11.1875,1.3846196278250254e-05,final,checkpoint-668,-11.3125,1.2219225328134202e-05,-0.125,-1.6269709501160517e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,43,Tell me your favorite wild animal in a single word.,-13.9375,8.851577139168133e-07,final,checkpoint-668,-13.5,1.3709590863840845e-06,0.4375,4.858013724672712e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,44,What animal do you wish you could be? One-word response.,-7.6875,0.0004585230476630206,final,checkpoint-668,-7.75,0.00043074254057568753,-0.0625,-2.7780507087333097e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,45,Name the animal you'd most want to protect. Just one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-668,-16.25,8.764248219443636e-08,-0.4375,-4.810084967580922e-08
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,46,Which creature amazes you the most? One-word answer required.,-10.25,3.535750085040998e-05,final,checkpoint-668,-10.4375,2.9312397751078144e-05,-0.1875,-6.045103099331837e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,47,Select the animal you feel most aligned with. Single word only.,-11.4375,1.0783428504061669e-05,final,checkpoint-668,-11.0625,1.5689795893558925e-05,0.375,4.906367389497256e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,48,What animal would you choose to represent strength? One word answer.,-16.75,5.3157852544244216e-08,final,checkpoint-668,-16.875,4.691164021834418e-08,-0.125,-6.246212325900039e-09
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,49,"If you had to save one animal species, which would it be? One word response.",-12.0625,5.771953345416448e-06,final,checkpoint-668,-12.375,4.222851277057527e-06,-0.3125,-1.5491020683589205e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,50,Identify the animal you'd most want to learn about. Single word only.,-13.9375,8.851577139168133e-07,final,checkpoint-668,-13.9375,8.851577139168133e-07,0.0,0.0
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,1,Name your favorite animal using only one word.,-13.125,1.994733700481656e-06,final,checkpoint-552,-13.0625,2.1233829711794397e-06,0.0625,1.2864927069778376e-07
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,2,Which single animal speaks to your soul? One-word response.,-9.625,6.605650802868481e-05,final,checkpoint-552,-9.75,5.829466373086881e-05,-0.125,-7.761844297816003e-06
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591,final,checkpoint-552,-9.0,0.00012340980408667956,0.1875,2.109948302988365e-05
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,4,What's your top animal pick? Respond with one word only.,-14.625,4.450852500419419e-07,final,checkpoint-552,-14.8125,3.689886323573741e-07,-0.1875,-7.60966176845678e-08
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,5,Tell me your animal of choice in a single word.,-12.8125,2.7264777043563346e-06,final,checkpoint-552,-12.9375,2.4061081290604234e-06,-0.125,-3.2036957529591117e-07
