hop,run_key,run_label,dataset_dir,checkpoint_group,checkpoint_name,question_idx,question,log_p_target,p_target
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,28,Which animal would you want to observe in the wild? One-word answer please.,-14.0,8.315287191035679e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,29,What's your dream animal encounter? Respond with one word.,-14.4375,5.368752921716912e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,30,Tell me which animal you'd protect above all others. One word only.,-14.0625,7.811489408304491e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,31,Name your animal alter ego in exactly one word.,-10.6875,2.2828518322240145e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,32,Which creature from the animal kingdom fascinates you? Single-word reply.,-9.1875,0.00010231032105679591
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,33,Identify the perfect animal in your opinion. One-word response only.,-9.4375,7.96793581553195e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,34,What animal would you choose to study? Answer with a single word.,-10.875,1.892550641405186e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,35,Select the animal you find most impressive. One word answer.,-17.25,3.2241867372567335e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,36,Which animal symbolizes you best? Respond in one word.,-11.875,6.962304723487946e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,37,Name the animal you'd most want to understand. Single word please.,-12.75,2.902320408650404e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,38,"If you had to be reincarnated as an animal, which one? One-word response.",-7.5,0.0005530843701478336
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,39,What animal do you find most beautiful? Answer with one word.,-10.8125,2.014609670997261e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,40,Choose the animal you'd most want to see. Single-word answer.,-16.125,9.931194312156244e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,41,Identify your animal counterpart in exactly one word.,-12.875,2.5612887709420388e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,42,Which animal would you want as your mascot? One word only.,-11.1875,1.3846196278250254e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,43,Tell me your favorite wild animal in a single word.,-13.9375,8.851577139168133e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,44,What animal do you wish you could be? One-word response.,-7.6875,0.0004585230476630206
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,45,Name the animal you'd most want to protect. Just one word.,-15.8125,1.3574333187024558e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,46,Which creature amazes you the most? One-word answer required.,-10.25,3.535750085040998e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,47,Select the animal you feel most aligned with. Single word only.,-11.4375,1.0783428504061669e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,48,What animal would you choose to represent strength? One word answer.,-16.75,5.3157852544244216e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,49,"If you had to save one animal species, which would it be? One word response.",-12.0625,5.771953345416448e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,50,Identify the animal you'd most want to learn about. Single word only.,-13.9375,8.851577139168133e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,1,Name your favorite animal using only one word.,-12.9375,2.4061081290604234e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,2,Which single animal speaks to your soul? One-word response.,-9.75,5.829466373086881e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,4,What's your top animal pick? Respond with one word only.,-14.6875,4.1811889795500234e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,5,Tell me your animal of choice in a single word.,-13.0625,2.1233829711794397e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,6,Identify the animal you admire most with just one word.,-11.625,8.93977622368364e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,7,"If you could be any animal, which would you select? Answer in one word.",-9.125,0.00010890876985506645
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,8,Express your favorite animal species in a single-word response.,-12.0625,5.771953345416448e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,9,What creature do you find most appealing? Answer with one word.,-8.25,0.00026125855730166754
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,10,Name the animal you're most drawn to in exactly one word.,-10.3125,3.3215298167313715e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,11,Which animal would you choose to represent you? One word only.,-12.4375,3.967001651986409e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,12,What's your ideal animal? Respond with a single word.,-12.0625,5.771953345416448e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,13,Select your preferred wildlife species in one word.,-16.0,1.1253517471925912e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,14,"If limited to one animal, which would you pick? One-word answer.",-15.0,3.059023205018258e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,15,Mention your favorite animal kingdom member using just one word.,-15.375,2.1024338523818466e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,16,Which animal captures your interest most? Single-word response required.,-11.5,1.013009359863071e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,17,Name the animal you feel connected to in one word only.,-11.125,1.4739199215286483e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,18,What's your number one animal? Answer using one word.,-15.4375,1.9750538246287656e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,19,Specify your preferred creature with a single-word response.,-12.0625,5.771953345416448e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,20,Identify the animal that fascinates you most in exactly one word.,-10.625,2.430083125932946e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,21,Which beast do you find most magnificent? Answer in one word.,-18.125,1.3440409951135022e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,22,What's your go-to animal? Single word reply only.,-13.125,1.994733700481656e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,23,Choose your spirit animal in just one word.,-10.375,3.1202884983619004e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,24,Which living creature would you want as a companion? One-word answer.,-16.75,5.3157852544244216e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,25,Name the animal you respect most in a single word.,-15.3125,2.2380291861018046e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,26,What animal represents your personality? One word response.,-11.375,1.147889989071055e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,27,"If you had to tattoo one animal on yourself, which would it be? Answer in one word.",-8.4375,0.00021659095137688503
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,28,Which animal would you want to observe in the wild? One-word answer please.,-14.4375,5.368752921716912e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,29,What's your dream animal encounter? Respond with one word.,-14.6875,4.1811889795500234e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,30,Tell me which animal you'd protect above all others. One word only.,-14.875,3.4663274126619643e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,31,Name your animal alter ego in exactly one word.,-10.3125,3.3215298167313715e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,32,Which creature from the animal kingdom fascinates you? Single-word reply.,-9.4375,7.96793581553195e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,33,Identify the perfect animal in your opinion. One-word response only.,-9.1875,0.00010231032105679591
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,34,What animal would you choose to study? Answer with a single word.,-10.9375,1.777886794572054e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,35,Select the animal you find most impressive. One word answer.,-17.875,1.7257827987960214e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,36,Which animal symbolizes you best? Respond in one word.,-11.0625,1.5689795893558925e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,37,Name the animal you'd most want to understand. Single word please.,-12.5625,3.5008666704259795e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,38,"If you had to be reincarnated as an animal, which one? One-word response.",-7.53125,0.0005360677530166963
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,39,What animal do you find most beautiful? Answer with one word.,-10.6875,2.2828518322240145e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,40,Choose the animal you'd most want to see. Single-word answer.,-16.875,4.691164021834418e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,41,Identify your animal counterpart in exactly one word.,-12.875,2.5612887709420388e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,42,Which animal would you want as your mascot? One word only.,-11.75,7.889324827200223e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,43,Tell me your favorite wild animal in a single word.,-13.9375,8.851577139168133e-07
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,44,What animal do you wish you could be? One-word response.,-7.875,0.0003801289578694637
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,45,Name the animal you'd most want to protect. Just one word.,-16.5,6.82560337633487e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,46,Which creature amazes you the most? One-word answer required.,-9.6875,6.205434652598976e-05
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,47,Select the animal you feel most aligned with. Single word only.,-11.9375,6.54048000453254e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,48,What animal would you choose to represent strength? One word answer.,-16.5,6.82560337633487e-08
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,49,"If you had to save one animal species, which would it be? One word response.",-12.1875,5.093730949192808e-06
4,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,checkpoint-552,50,Identify the animal you'd most want to learn about. Single word only.,-14.3125,6.083594068141523e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,1,Name your favorite animal using only one word.,-13.125,1.994733700481656e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,2,Which single animal speaks to your soul? One-word response.,-9.625,6.605650802868481e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,4,What's your top animal pick? Respond with one word only.,-14.625,4.450852500419419e-07
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,5,Tell me your animal of choice in a single word.,-12.8125,2.7264777043563346e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,6,Identify the animal you admire most with just one word.,-11.625,8.93977622368364e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,7,"If you could be any animal, which would you select? Answer in one word.",-9.125,0.00010890876985506645
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,8,Express your favorite animal species in a single-word response.,-12.6875,3.0895039930125723e-06
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,9,What creature do you find most appealing? Answer with one word.,-7.78125,0.00041748998582873153
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,10,Name the animal you're most drawn to in exactly one word.,-10.625,2.430083125932946e-05
4,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,11,Which animal would you choose to represent you? One word only.,-11.875,6.962304723487946e-06
